mz,rt,20080809_NIH_EWY_POS_003901,20080809_NIH_EWY_POS_012201,20080809_NIH_EWY_POS_062301,20080809_NIH_EWY_POS_111201,20080809_NIH_EWY_POS_012601,20080809_NIH_EWY_POS_094801,20080809_NIH_EWY_POS_004901,20080809_NIH_EWY_POS_107701,20080809_NIH_EWY_POS_071801,20080809_NIH_EWY_POS_116301,20080809_NIH_EWY_POS_087501,20080809_NIH_EWY_POS_082301,20080809_NIH_EWY_POS_076501,20080809_NIH_EWY_POS_101701,20080809_NIH_EWY_POS_064301,20080809_NIH_EWY_POS_042301,20080809_NIH_EWY_POS_048501,20080809_NIH_EWY_POS_122501,20080809_NIH_EWY_POS_116601,20080809_NIH_EWY_POS_056701,20080809_NIH_EWY_POS_032801,20080809_NIH_EWY_POS_028801,20080809_NIH_EWY_POS_112701,20080809_NIH_EWY_POS_025101,20080809_NIH_EWY_POS_064401,20080809_NIH_EWY_POS_014301,20080809_NIH_EWY_POS_029501,20080809_NIH_EWY_POS_014901,20080809_NIH_EWY_POS_040001,20080809_NIH_EWY_POS_074401,20080809_NIH_EWY_POS_013401,20080809_NIH_EWY_POS_103101,20080809_NIH_EWY_POS_107401,20080809_NIH_EWY_POS_016401,20080809_NIH_EWY_POS_027901,20080809_NIH_EWY_POS_122601,20080809_NIH_EWY_POS_045901,20080809_NIH_EWY_POS_036501,20080809_NIH_EWY_POS_078601,20080809_NIH_EWY_POS_022101,20080809_NIH_EWY_POS_101501,20080809_NIH_EWY_POS_081301,20080809_NIH_EWY_POS_043501,20080809_NIH_EWY_POS_104901,20080809_NIH_EWY_POS_123901,20080809_NIH_EWY_POS_081201,20080809_NIH_EWY_POS_075901,20080809_NIH_EWY_POS_117801,20080809_NIH_EWY_POS_118101,20080809_NIH_EWY_POS_075601,isotopes,adduct
#,#,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,#,#
58.06470939,24.41900003,134.7240689,119.3349165,171.7208338,106.4708925,176.6608352,144.6736903,94.430541,170.8153135,177.0450195,104.8272464,164.1431919,332.8717149,82.07742792,128.3577955,98.08621195,141.5371793,113.6904944,167.790119,182.8382449,152.9800036,85.32884857,85.68111179,186.5322677,110.2231263,153.9459512,172.7492771,172.4889318,286.1555178,160.4874478,230.5381162,140.3071623,192.1270337,163.1189644,88.08401082,124.4310111,225.9006115,143.68358,206.7952898,167.4620682,152.9518707,154.0418961,95.76479633,132.5708673,275.2243852,192.0765424,188.870706,168.7263043,137.7210864,233.724123,135.4632337,,[M+H-CH2]+ 71.0742
60.07669738,24.46399961,247.4283466,174.8370455,216.5604176,153.3677082,136.4410141,179.3720035,137.8586816,359.5163604,1138.892948,266.0632166,156.4393931,176.3253082,149.8447382,403.6866308,115.4160854,138.8938616,140.7442129,286.4514254,227.1284061,201.4548085,101.4302771,70.83697919,338.0234729,77.17132149,269.5986944,214.0051032,103.0931464,170.6629826,307.9211066,221.5861603,242.1764114,397.6588947,9819.087199,94.56375573,119.1083209,285.428502,281.4807206,169.8580062,157.2299218,146.6826847,153.3367371,158.2454254,589.1510458,224.4108002,4337.824122,230.8886381,216.8867782,110.4916508,217.9983559,149.9937828,,
61.00999782,568.4579823,3223.820132,3552.827587,4150.169581,5426.762026,3648.530421,5366.681509,3095.378131,5878.078827,4173.187758,5326.036293,4299.265265,4828.770153,4548.746105,5614.349112,3846.4469,3258.027223,2911.989035,4065.358653,5012.196572,3528.376084,3408.378521,4071.709284,5410.475055,3083.412635,3827.947459,3466.643355,3854.577146,3478.693343,2872.160538,3746.502662,3654.377131,6108.525466,6259.412222,3455.44575,3715.846848,4778.578601,3575.384187,3853.897831,6287.344973,3499.742356,6077.099587,4784.43314,2980.45183,5353.153915,4741.652656,5288.409859,4114.118586,5164.993063,5688.323408,3820.361195,,[M+H-C2H4]+ 88.0323
62.03000876,19.19200075,133.3052678,176.6683093,198.7071684,175.1421298,268.5947527,119.7429688,116.3550553,486.5714386,246.8489223,289.8642018,151.2060206,195.8263403,158.0395311,239.5249153,138.8411122,116.7570535,112.076537,311.8973198,232.5504961,93.31279011,254.2144745,142.887995,344.4582244,184.7123501,261.2906361,226.0573448,286.9274934,248.0750873,105.4437877,225.8183244,281.0001959,449.9478564,472.3311448,144.8639678,219.2546929,277.7151031,93.97178129,250.7345322,254.7756565,229.0057773,235.1549953,150.1507752,165.6302841,342.6625722,183.6687072,311.2574118,199.3198287,85.12822756,308.3506147,152.2626702,,
62.96401046,565.8680022,438.1840938,334.236655,219.3090805,204.6650403,325.5208088,262.510606,375.6137654,219.6519957,200.0614049,199.5536847,240.5883759,209.4080452,216.1028932,230.4205567,229.0833467,379.45504,301.121387,222.7524605,198.179744,247.63485,207.69812,213.1021624,199.8460254,205.8233924,231.0605671,284.1476695,216.8909521,285.8308466,458.6046027,193.1445896,338.1031381,194.3000961,214.8909051,288.2867349,184.6462262,228.4379544,313.5669365,226.2670412,278.8465005,218.9420994,242.3103398,209.8573875,345.8818049,200.8692685,229.0820594,248.8899158,163.0765015,174.9197193,197.7933541,168.7750585,,
66.0174069,17.67499977,308.1745033,253.20193,479.9248452,232.0172151,302.7312045,254.0855098,333.2085796,895.2500387,512.8167012,572.8419722,531.0315241,330.3894399,365.8056875,461.4040336,311.7689501,388.6296982,380.5595683,970.2885042,416.8295637,198.0039615,318.4904132,193.6046032,699.9371347,264.9721188,667.6825522,320.8182507,418.1991534,321.6786528,355.4409615,485.4141864,488.1705191,1066.822814,660.8159184,201.8561253,259.2507769,846.441036,230.5324311,393.8714674,609.2919713,309.3791363,465.7734064,281.4341599,669.5021365,792.7646166,531.177699,578.7377014,422.0571606,135.3879999,700.6077994,262.7607384,,[M+H-CO2]+ 109.006
67.00112366,18.80700001,80.88929642,74.27054262,113.1095578,51.86481886,70.09103557,70.92167364,83.80929228,188.5036692,140.4928162,130.3221441,127.7954965,91.81855216,87.75668184,97.73099243,88.21719713,99.48007173,88.74077865,175.4824983,94.76032868,60.54646124,74.81995691,53.20369376,126.9194197,76.63005211,151.2970233,91.81368684,97.62165369,86.68067043,97.0971967,124.362147,121.0403641,212.2626437,122.9472645,70.51565325,79.16231249,182.9632441,66.97697888,97.13844397,127.030937,94.42410199,116.4215507,80.92422869,136.3706354,172.939097,115.8068186,128.589823,91.76253153,52.36034331,152.203298,69.89087791,,[M+H]+ 65.9942
68.040166,24.32999861,258.1449755,237.6302623,340.1857055,221.5546125,183.5681289,417.4969817,151.21534,417.6113392,224.4711017,356.4399393,433.3421725,254.3435986,186.6873884,367.4128602,175.8199267,188.6460941,213.3656479,557.7626684,274.8649677,143.1654174,132.3561454,82.19902855,336.7684193,104.2606277,262.3915566,235.1782887,134.5977146,251.0422243,299.44197,239.8922923,217.3948672,540.8510122,373.0050741,124.9976499,137.8915718,569.8988469,248.6129295,210.2823536,252.6638482,216.4538195,298.5210599,221.9235906,532.8086445,418.8080854,403.8489269,330.0903343,208.762417,191.8728997,523.201869,134.6214105,,
68.99597677,22.1120002,867.5446556,899.447424,1884.041378,1208.637321,1030.924604,1004.125995,1262.983634,1751.115899,874.5871525,2372.018194,1308.848954,1304.949782,1008.381275,2177.360922,738.6626986,1371.140352,1172.306499,3461.967961,1580.057141,1235.335726,829.0942849,483.6493715,1693.863069,585.2651279,1361.472296,1663.555599,927.9296033,1254.217697,2335.139291,955.05061,2027.200376,1945.627727,986.1384442,704.1393347,1110.461168,3581.693357,1126.43521,822.2829737,1603.76784,953.1833901,1913.993431,980.7350579,2137.45481,3008.120654,1761.530158,1065.141616,1089.685118,770.784554,1894.36848,1001.162067,,
69.07040366,167.5555043,1521.121826,735.8380839,1325.279612,1413.317624,853.7140827,2998.657887,325.12256,1359.266414,1625.384783,2414.161368,1758.099495,1117.171719,394.8471226,972.8108501,454.0028651,741.3510008,822.8078735,3405.788996,2499.016156,1021.323774,275.2345637,356.0357732,1403.797675,694.9360168,868.3901955,853.7496395,453.9073945,1431.483143,1547.874108,578.3759696,777.4075556,2269.664012,892.4809877,458.4482998,866.552128,3218.991706,3161.183063,1400.569666,4694.698264,994.8839911,5245.644522,846.7952381,3980.609709,5173.627184,2146.740101,7043.357894,312.0206288,853.4975543,2949.587497,625.3457506,,
69.07004431,118.8339985,355.0347439,1027.73845,963.2302258,284.2553655,520.2528413,905.5124406,156.8084706,488.147254,926.8868879,470.5213747,395.5764639,1396.33409,280.3180178,528.3339429,146.5119006,272.5385728,315.7180687,1264.193142,631.1173661,1762.529575,182.699147,193.0222278,490.9321833,191.2398329,543.9299971,1435.84636,872.7797514,2505.056701,557.6282377,2457.428526,778.6690817,735.921089,546.9744982,475.2063346,515.0808683,778.1251604,598.799206,1075.260791,521.8591876,669.4841717,1451.937077,456.8378246,1313.098744,806.0060278,451.744502,693.1118569,173.2688421,228.1299868,919.362067,180.7448161,,
70.01463168,569.8605064,2384.227585,2684.59419,3384.883236,4595.244952,2657.53811,4380.534283,2344.652952,4978.814224,3313.567539,5049.10945,4294.272738,3445.789287,3334.517103,4564.010221,3394.161664,2755.504705,2808.195167,4129.232208,5072.263934,3338.638948,2458.365166,2487.736095,4755.515373,166.7750189,3339.36179,2682.264154,2695.569542,2551.987007,2470.347268,3504.670956,2665.343833,5253.785763,4887.501548,2801.312839,2497.502893,4937.721066,2918.378321,2585.742775,4321.886356,2407.698183,4715.341085,3336.523797,3009.135845,4687.845432,4947.557485,3625.510787,3228.320875,5009.224198,4902.762002,3191.111889,,
70.0681534,27.1430002,607.8336682,1293.833054,919.9763233,1117.532795,980.4285793,2067.788859,875.5098536,1397.305943,1197.729658,3855.060987,1436.132648,1682.802733,871.2260587,1052.449268,758.2649083,1233.867275,946.3137045,1882.679081,1367.619711,1154.763409,158.9873423,380.2925235,4373.682395,2555.979669,970.4590349,3109.600161,540.1414333,1268.320588,1337.441104,1097.360036,2342.940189,2885.844595,1333.650071,658.5270249,721.3081371,5317.343522,645.532325,1137.482748,1029.135681,2765.845391,1530.384665,930.9285674,1573.388455,1410.591321,1539.28847,2030.20887,830.9278636,1264.963882,2948.384102,761.1118563,,
70.96728618,575.0794778,542.1585273,414.66827,373.7256671,405.6522703,418.3441924,571.5544924,483.4546072,424.9591731,362.9672006,461.0701753,702.2177133,336.5096737,300.5314943,465.9323034,470.7440953,782.7977576,602.7166691,788.0835127,469.9329674,508.5141,196.7335088,227.6735124,375.9432126,171.5605486,463.2733423,418.9865531,214.9912513,355.5220685,792.136544,316.2532645,388.592094,462.1633804,372.8550301,406.6946161,175.590818,755.5765297,701.5015436,247.6803408,390.7704435,268.7195564,472.2831381,335.0180442,673.363032,399.9377877,809.4540332,318.0700995,293.4726575,456.0793533,471.4516519,305.9497854,,[M+H-COCH2]+ 111.965 [M+3H-CH3]3+ 224.906
71.04927765,127.9059941,1052.00972,1053.517044,814.3136808,1094.692099,487.1717386,1326.321315,470.5032776,2097.086622,1184.173677,815.7245575,1836.507983,1580.689738,475.8722686,1589.156188,413.7151013,557.3863104,729.1601608,1329.079696,1506.165607,523.8531786,486.5066881,366.0566332,1508.623194,674.2078258,615.8767577,685.70484,564.3538353,2320.617714,630.8964253,693.561964,548.6729759,1125.549941,403.5534945,366.5078073,674.9049352,1807.76364,932.4881185,1285.432018,1171.216323,1575.337512,2001.634344,585.8161885,1994.935873,1844.9854,442.1458709,1810.976916,628.1133737,1021.727114,1699.688151,588.0063778,,
72.07855319,26.7314994,850.8775102,1279.937313,2304.399133,1863.54625,1333.239305,1535.467479,575.4450766,1828.6028,1291.560636,2426.077414,1526.532535,1938.563845,1125.774408,1857.848902,1253.208409,875.4679015,1157.016219,1546.956645,2327.795818,1679.303643,1261.431463,610.6051306,2969.617325,681.8989233,1306.422698,2769.977615,1548.072378,1884.428838,1000.293194,1463.382409,1536.219856,2357.727513,2660.315945,1102.818655,1754.033233,3730.627594,860.7576555,1458.241657,2142.635179,2361.07197,2360.186329,1134.513754,1755.466574,3343.869883,1863.554701,2121.455307,954.6294347,1383.81163,2090.626351,2012.844359,,
72.93874568,575.4584967,2198.670952,1652.718397,1300.133527,956.918894,1574.262589,1752.584153,2014.101561,938.0131378,1123.984252,1261.265039,2714.609546,949.2323104,970.1203952,1268.299977,1338.077953,3229.879271,2218.842398,2707.52681,1223.888694,1872.539966,632.918442,667.2205274,1016.017045,655.843081,1368.129956,1530.547327,743.319756,1408.627532,4456.472282,949.0503755,1486.814689,1235.294301,920.3564377,1356.152353,656.4381027,2554.542882,2560.680476,730.8530857,1167.161785,819.2398676,1240.057763,1043.006115,2704.982048,1141.822358,2518.031276,1039.461601,994.2066441,1318.303909,1281.789956,908.9670833,,
73.06278282,166.2000039,302.8590558,180.4105532,266.0409129,263.4104916,211.821019,518.9153717,68.01608571,262.4874239,356.8263687,448.4582659,338.9834974,215.1942273,117.9095062,201.4077627,92.99920379,179.7290052,173.4056942,625.6526919,459.0486762,235.8383065,83.95839231,149.8869556,306.106562,150.6408585,184.6943939,191.3914532,98.43955123,312.8327956,279.2127558,123.2601233,177.1144164,457.1919606,287.0438103,112.0378103,167.2112312,599.80649,561.5257978,313.4540966,848.2772238,378.2057499,930.8381539,166.9804076,775.4103143,927.870599,981.059128,1232.746834,68.49266897,160.032453,537.7966611,159.9389813,,
73.53191331,17.66299961,324.0765329,502.7465887,557.0940118,635.3823131,709.6683223,205.3611151,331.7907388,2307.123255,741.6574111,1331.399228,343.2855936,484.6835302,590.9380162,627.0707237,338.9815785,244.8737234,207.9726756,783.0611241,856.1031652,147.0989972,1523.099182,655.9620679,2194.97999,1236.577439,866.1273464,761.887336,1842.455083,734.5405808,224.5215449,797.0094982,1059.211628,1935.996017,1866.076526,329.7473509,1388.776764,677.5285169,148.2367064,1380.829983,1106.382426,1305.873809,771.9132771,395.911251,399.6681187,1628.687839,246.0894291,909.4710811,735.0442499,170.0081479,1360.985858,444.628334,,[M+2H-COCH2]2+ 187.057
74.0959482,555.0035011,4350.681618,6841.970653,7616.736884,6492.281063,6998.827224,7066.559416,4631.356769,7263.109738,8231.270023,5739.964683,7350.888563,7830.011462,7830.746132,7180.570498,8253.496312,6369.882308,5933.317705,4506.566518,5670.429513,7935.42489,6471.132697,6681.935493,6395.198554,7461.649046,7846.050591,7021.136347,6951.249261,6852.596579,5111.729294,7347.202021,7063.818387,6825.241436,7400.305874,7054.772001,6805.795248,4543.846313,5858.653908,7268.499217,9493.085263,6879.311648,7030.802804,7684.949961,5860.098621,7410.28881,4383.027586,8104.242294,7607.899994,5400.386711,5701.603635,7534.333586,,
74.52367835,18.27699918,87.08098098,111.2533343,142.8688456,136.256301,154.3730667,60.47848012,88.06377716,439.1974473,163.4471705,303.8514071,86.77330386,108.8016298,144.1883246,139.4994294,79.66318798,76.95619303,71.75753695,159.5698892,198.1466903,62.93977884,303.9786249,148.8756172,412.0319298,273.8114894,184.2856045,170.1466527,352.6613864,169.9070312,76.00126226,153.2055293,233.2274798,346.7445503,367.1487384,83.92447267,284.1899668,145.6785132,51.99195344,236.6215683,220.66988,262.1411637,155.9494142,94.64788872,99.77299331,336.8271772,72.44067357,192.3308746,160.1398916,66.86084432,246.07694,98.33767428,,
75.0998293,557.5430125,319.0452545,275.8066278,445.0140569,427.8243469,247.9273573,402.0746821,289.337743,454.5248381,243.2900231,276.7757444,495.6189367,417.8879937,471.6303114,431.197758,508.4027436,482.0505723,351.2186881,551.0277865,339.1932468,515.5493546,147.9930188,336.0245978,406.1558701,395.7668295,498.4989962,235.2355949,351.5921788,236.8259851,580.3921384,462.7640807,269.6583417,385.2737168,458.8375035,230.3664214,378.8135667,536.92316,436.3599439,154.9840955,597.9154864,178.5668707,438.461449,399.0987004,442.572525,470.5361753,532.5994094,449.2958212,473.937682,312.739665,329.204894,390.5293365,,
76.07596519,23.75700039,5424.557322,4313.930951,6331.651093,3104.025854,5972.708557,3269.622062,1780.713749,3759.028011,5647.637304,124.9625624,4854.936509,5994.114419,2077.70587,1288.98387,3489.65443,2476.374556,3026.744126,1244.470805,5793.22613,2279.058229,2562.311269,3961.767255,6634.602678,2921.454111,5796.52513,7931.87486,7308.271374,9612.593661,1995.925191,8171.779452,5402.416786,6154.20096,4423.78646,391.1654715,3032.648318,2246.005576,3136.085453,8336.094164,3066.289081,2863.586776,2123.249483,1797.220084,579.9215645,8991.77208,4712.479295,5737.963161,6437.913605,2666.513508,4739.861582,4635.799376,[1][M]+,[M+Na]+ 53.0899
76.03288345,132.0945,442.130872,585.9285427,333.3996602,435.8324536,548.6032581,985.5560749,122.1105046,800.2459942,664.6511465,441.0414379,292.237459,603.97071,286.8882588,304.4503279,196.4036519,252.762957,494.727601,604.1185818,693.9868702,383.2612929,376.8502068,126.3809647,1674.53273,190.2023164,516.3037898,1106.975842,828.9762661,946.7155501,135.017423,634.2967103,379.5896191,1516.730714,1474.791925,764.9775456,515.0142694,1005.405527,184.8869366,622.2960414,437.1815041,1050.309146,851.0936425,628.4781492,286.894321,1141.502913,635.163862,1490.576184,178.8307829,257.450107,651.9350143,227.7532518,,
77.03919591,152.6719984,6555.082963,9612.967769,39962.17157,3402.496758,14312.89673,22858.34425,2222.240236,9871.140813,15461.1802,8039.066694,10293.73121,3519.392909,7899.621665,4713.540553,5881.424479,14152.7164,31116.56506,27774.52622,13686.96903,19325.39331,6556.676141,3812.102191,11931.39641,11320.58469,5234.935798,8485.218019,8597.861993,19490.43594,9117.516988,3008.802409,5953.867842,11938.35604,19416.03496,1521.426612,11403.52562,8220.668591,3943.654788,9814.576921,16310.60901,12123.96271,12753.37749,16410.74378,12219.46538,21140.6727,8963.077552,8942.940809,4317.677791,9060.963194,40365.35317,3529.447151,,
77.08502213,23.01900015,310.2497443,230.413347,314.9108125,169.9623411,294.4350679,154.4176426,107.8422306,191.1222538,300.9536894,34.29228204,235.8674381,319.0248755,143.2239201,93.74824459,196.7628639,141.7830471,155.2452375,79.14672428,315.2454436,131.1098969,152.5805746,200.6148463,317.9381044,146.640681,276.8186551,413.9679687,356.0897352,457.1377335,124.6979094,378.4537528,255.1803248,279.0966863,205.1409741,55.13696084,188.9884748,121.188607,178.8361161,419.2549718,152.8877944,175.7951444,125.7702172,114.8088674,55.69171288,436.6515659,260.2851096,293.0821432,291.4677858,153.7132866,221.1206866,208.009034,[1][M+1]+,
77.99842867,570.577018,328.6054468,357.0106426,223.6745582,260.9107315,345.734363,237.5069281,356.6646875,229.1630979,207.1936834,261.2812424,220.4514279,203.2174451,166.7200807,259.0931784,234.7804432,256.808153,239.5923138,248.2435955,246.7891651,217.9204952,214.1540021,215.1196197,241.667945,254.5843443,239.6312737,322.4399434,247.5434119,355.804972,312.9238803,220.5351001,312.1756326,289.8735689,225.5133578,337.7656393,250.6456359,253.1510754,281.992717,240.5262895,220.4107263,330.1483238,282.0338218,190.7291464,237.9254895,250.8976181,268.0592751,166.3834012,187.8322403,223.4794922,285.3634692,206.8579591,,[M+H]+ 76.99 [M+H]+ 76.99
78.04108753,152.7444996,542.1634509,812.5465225,2585.625998,290.4343215,591.1696638,1770.908923,156.4413544,743.8306728,1281.822457,622.4352627,933.9604016,285.6123576,566.2738731,352.9001682,483.5188618,993.0642021,2115.788149,1577.364378,772.3849901,1547.387518,472.612977,294.3429138,837.3053552,945.9424732,426.7014216,583.6878606,634.9871332,1212.807159,681.2502775,256.7112342,439.726048,849.4351845,1169.051164,130.3642034,766.1963597,586.0743739,306.1434197,714.9482693,1020.040627,712.5319801,1050.773025,823.6262536,933.9770657,1489.844305,660.6463813,663.4415741,343.1395217,658.7953575,3045.309294,256.9607839,,
80.95894108,21.2410008,1722.166292,607.0361447,1859.488654,2108.95678,1729.41791,683.4458492,1637.236925,711.9690289,448.8274392,1662.293166,1671.280937,781.404761,709.0742407,3732.657146,3983.448756,1686.899496,1325.909397,860.9016352,2743.06768,670.1622834,719.5064467,3167.678384,1547.150824,841.5838518,2148.245082,1408.76656,582.2824476,1097.910913,522.1027438,1450.115478,1280.851492,1776.254972,706.3689944,4584.904373,604.0703413,1615.009382,2402.136236,744.9977827,621.6635913,891.1387785,641.7847589,575.9514257,1066.732314,1227.900116,5162.177135,654.3198366,713.2846248,2217.580504,360.011658,1836.448336,,
